family	galga	gasac	ornan	oryla	homsa	sacce	cioin	hydma	nemve	pedhu	ampqu	drome	anoca	musmu	apime	mondo	anoga	danre	loxaf	ciosa	tetni
ORTHOMCL783	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL780	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL781	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ORTHOMCL364	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1
ORTHOMCL365	0	2	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	2	1	0	2
ORTHOMCL366	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1
ORTHOMCL367	1	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL360	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL361	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	2	0	1	1	0	1
ORTHOMCL362	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1
ORTHOMCL363	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	1
ORTHOMCL368	1	2	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2
ORTHOMCL369	1	2	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL562	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL563	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1
ORTHOMCL560	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1
ORTHOMCL561	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1
ORTHOMCL566	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0
ORTHOMCL567	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
ORTHOMCL564	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1
ORTHOMCL565	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL568	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
ORTHOMCL569	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0
ORTHOMCL218	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
ORTHOMCL219	0	2	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	2	1	0	1
ORTHOMCL1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ORTHOMCL1358	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ORTHOMCL210	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	2	0	4	2	1	0
ORTHOMCL211	1	1	1	1	1	0	0	0	2	1	0	2	1	1	1	1	1	1	1	0	1
ORTHOMCL212	0	2	0	2	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	2
ORTHOMCL213	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	2	1	1	1
ORTHOMCL214	1	2	2	1	2	0	0	0	0	0	0	0	1	1	0	2	0	2	2	0	2
ORTHOMCL215	1	1	1	1	2	0	1	0	0	1	0	1	2	2	1	0	1	0	2	0	1
ORTHOMCL216	0	3	1	2	2	0	0	0	0	0	0	0	2	2	0	1	0	1	2	0	2
ORTHOMCL217	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1
ORTHOMCL1225	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORTHOMCL1224	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1227	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ORTHOMCL1226	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1221	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORTHOMCL1220	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ORTHOMCL1223	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1222	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL1229	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORTHOMCL1228	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL968	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL969	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL966	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL967	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORTHOMCL964	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL965	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL962	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL963	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL960	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL961	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL687	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ORTHOMCL1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL685	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ORTHOMCL684	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
ORTHOMCL683	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL682	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
ORTHOMCL681	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL680	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL245	1	1	1	1	1	2	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL689	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL688	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL244	1	2	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1
ORTHOMCL243	2	1	1	1	2	0	0	0	0	0	0	0	2	2	0	1	0	1	2	0	1
ORTHOMCL242	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1
ORTHOMCL171	0	2	0	1	1	0	1	2	1	1	0	1	1	1	1	1	1	2	1	1	2
ORTHOMCL170	2	2	0	1	1	0	1	0	0	0	0	0	2	2	0	1	0	3	2	1	3
ORTHOMCL173	2	1	1	1	1	0	1	0	1	1	1	1	2	1	0	0	2	4	1	0	0
ORTHOMCL172	1	1	1	1	1	0	1	0	2	2	0	2	1	1	1	1	2	1	1	0	1
ORTHOMCL175	1	1	1	1	1	0	1	0	1	1	1	1	2	2	1	0	0	2	1	1	2
ORTHOMCL174	1	2	1	2	1	0	0	1	1	1	1	1	1	1	0	1	0	2	1	1	2
ORTHOMCL177	0	2	1	2	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	3
ORTHOMCL176	1	2	0	2	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2
ORTHOMCL179	2	1	1	1	2	0	0	0	0	1	0	1	0	2	1	2	1	2	2	0	1
ORTHOMCL178	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL240	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1
ORTHOMCL773	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ORTHOMCL772	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL771	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ORTHOMCL770	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL777	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL776	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ORTHOMCL775	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL774	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL779	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL778	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL199	1	2	1	2	0	0	1	0	0	1	0	1	1	1	0	2	1	1	2	1	1
ORTHOMCL198	1	2	1	2	1	0	1	1	2	0	0	0	1	1	0	1	0	2	1	0	2
ORTHOMCL193	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	2	1	1	1
ORTHOMCL192	1	2	1	2	1	0	0	0	0	1	0	1	1	1	1	0	1	1	1	2	2
ORTHOMCL191	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	2	1	1
ORTHOMCL190	1	1	0	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
ORTHOMCL197	1	1	1	2	1	0	0	0	1	0	0	0	2	2	0	1	0	2	2	1	2
ORTHOMCL196	0	1	0	1	1	0	1	4	4	0	0	0	1	1	0	1	0	1	1	1	1
ORTHOMCL195	1	2	1	1	1	0	0	0	0	1	0	1	1	1	2	0	1	2	2	0	2
ORTHOMCL194	1	1	0	1	1	4	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1
ORTHOMCL249	0	1	1	1	1	0	0	0	2	1	0	1	1	1	1	1	0	1	1	1	1
ORTHOMCL248	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1
ORTHOMCL517	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1
ORTHOMCL516	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL515	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL514	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL513	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL512	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1
ORTHOMCL511	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL510	0	1	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1
ORTHOMCL519	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1
ORTHOMCL518	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1
ORTHOMCL1328	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1329	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL229	0	1	1	1	1	0	0	1	2	2	0	1	1	0	1	1	1	1	1	0	1
ORTHOMCL228	2	0	2	0	4	0	1	2	1	1	0	0	1	1	0	0	0	0	2	0	0
ORTHOMCL1320	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL224	1	1	0	1	1	0	0	0	0	2	0	2	0	1	1	1	3	1	1	0	1
ORTHOMCL1322	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL226	1	1	0	2	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	2
ORTHOMCL221	1	1	1	1	1	0	1	0	3	0	2	0	1	2	0	0	0	1	1	1	1
ORTHOMCL1325	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL223	1	2	0	2	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1
ORTHOMCL1327	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL359	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	0
ORTHOMCL358	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1
ORTHOMCL429	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL428	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL351	1	1	2	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	2
ORTHOMCL350	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1
ORTHOMCL353	0	2	1	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	2
ORTHOMCL420	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
ORTHOMCL427	0	0	0	1	0	1	1	1	2	1	0	1	0	0	0	0	1	1	0	0	0
ORTHOMCL426	0	0	0	0	0	0	1	0	1	2	0	1	0	0	2	0	2	0	0	1	0
ORTHOMCL425	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
ORTHOMCL424	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1
ORTHOMCL1034	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ORTHOMCL1036	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1037	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ORTHOMCL1030	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1031	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1032	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1033	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1038	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ORTHOMCL1039	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
ORTHOMCL1250	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1251	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1252	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1253	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1254	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1256	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1257	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1258	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL870	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ORTHOMCL871	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
ORTHOMCL872	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
ORTHOMCL93	2	2	1	2	1	0	0	0	1	1	1	1	2	2	1	2	1	3	2	0	2
ORTHOMCL873	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ORTHOMCL92	2	2	1	2	1	0	0	1	1	1	1	1	2	1	0	1	1	3	2	1	3
ORTHOMCL874	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
ORTHOMCL91	1	2	1	1	2	0	1	0	1	1	1	1	2	2	1	1	2	3	2	1	1
ORTHOMCL875	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
ORTHOMCL90	1	2	1	2	2	0	0	0	1	1	1	1	2	1	1	2	1	2	2	2	2
ORTHOMCL876	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ORTHOMCL97	0	3	0	2	2	0	0	0	1	1	0	2	1	2	2	1	2	3	2	0	2
ORTHOMCL701	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ORTHOMCL400	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL95	2	2	2	2	1	0	0	1	2	0	3	0	2	2	0	2	0	1	2	1	2
ORTHOMCL94	2	2	1	2	2	0	1	0	1	1	1	1	2	2	1	2	0	2	2	1	1
ORTHOMCL993	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL992	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL991	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL990	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL997	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL996	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL995	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL994	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL999	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL998	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1401	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ORTHOMCL1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1400	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ORTHOMCL1403	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ORTHOMCL1402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ORTHOMCL1405	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ORTHOMCL1404	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ORTHOMCL1407	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ORTHOMCL1406	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ORTHOMCL686	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ORTHOMCL1019	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL694	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
ORTHOMCL695	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
ORTHOMCL696	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0
ORTHOMCL697	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ORTHOMCL690	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ORTHOMCL691	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL692	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
ORTHOMCL693	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0
ORTHOMCL698	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ORTHOMCL699	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0
ORTHOMCL166	0	3	1	1	1	0	0	0	1	1	0	2	1	1	1	1	1	2	1	1	2
ORTHOMCL167	1	1	1	1	2	0	0	0	1	1	0	1	1	2	1	2	1	2	1	0	2
ORTHOMCL164	1	1	1	2	2	0	0	0	0	1	0	1	1	2	1	2	1	2	1	0	2
ORTHOMCL165	1	2	0	2	2	0	0	0	0	1	0	1	1	2	1	2	1	1	2	0	2
ORTHOMCL162	2	2	2	1	1	0	0	1	1	1	1	0	2	1	0	1	1	2	1	0	2
ORTHOMCL163	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	2	1	1	1
ORTHOMCL160	2	2	2	2	2	0	0	0	0	0	0	1	2	2	0	2	0	2	1	0	2
ORTHOMCL161	1	2	0	1	2	0	1	0	1	1	0	1	1	2	1	2	0	3	1	1	1
ORTHOMCL168	1	2	1	2	2	0	0	0	1	0	0	0	2	2	0	2	0	2	2	0	2
ORTHOMCL169	1	1	1	1	1	0	1	2	2	1	0	1	2	1	1	1	1	1	1	0	1
ORTHOMCL760	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL761	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ORTHOMCL762	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL763	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL764	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL765	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL766	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ORTHOMCL767	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL768	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL769	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL188	1	1	1	1	1	0	1	0	2	1	1	1	1	1	0	1	2	1	1	1	1
ORTHOMCL189	0	0	1	1	0	0	2	1	2	1	1	1	0	0	0	0	1	3	0	5	1
ORTHOMCL86	2	2	1	3	0	0	1	0	1	1	0	1	2	1	1	1	1	4	1	1	3
ORTHOMCL87	0	2	1	1	2	0	0	0	2	1	0	3	1	2	2	2	1	3	2	1	1
ORTHOMCL80	1	2	2	2	2	0	1	0	0	2	0	2	2	1	1	2	1	2	2	1	1
ORTHOMCL81	1	2	2	2	2	0	0	0	1	1	0	1	2	2	1	2	1	4	1	0	2
ORTHOMCL82	2	2	1	2	1	0	1	0	0	1	0	1	2	2	1	2	1	3	2	2	1
ORTHOMCL83	2	2	1	2	2	0	1	0	0	1	0	1	1	2	1	2	1	4	1	1	2
ORTHOMCL180	1	2	2	1	1	0	0	1	1	1	0	1	0	1	1	1	1	2	1	0	2
ORTHOMCL181	1	2	0	1	1	0	0	1	3	1	0	1	1	1	1	1	2	1	1	0	1
ORTHOMCL182	1	2	1	2	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	2
ORTHOMCL183	1	2	1	2	1	0	0	0	1	1	0	1	1	1	1	1	1	2	1	0	2
ORTHOMCL184	1	1	0	2	1	0	1	0	0	1	0	1	2	1	0	1	1	2	1	1	3
ORTHOMCL185	0	2	1	2	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2
ORTHOMCL186	1	1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL187	1	2	1	2	2	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	2
ORTHOMCL504	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL505	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL506	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL507	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1
ORTHOMCL500	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	2	1	0	1
ORTHOMCL501	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1
ORTHOMCL502	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
ORTHOMCL503	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL508	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0
ORTHOMCL509	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL232	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	2	1	1	1
ORTHOMCL233	0	1	0	1	1	0	0	2	1	1	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL1339	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1338	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL236	1	1	0	1	1	0	2	1	0	1	1	1	1	1	1	0	1	0	1	1	1
ORTHOMCL237	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
ORTHOMCL234	1	2	1	2	1	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1
ORTHOMCL235	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
ORTHOMCL1333	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1332	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL238	1	1	0	2	2	0	0	0	1	0	0	0	0	2	0	2	0	2	1	0	2
ORTHOMCL239	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	2	1	1	1
ORTHOMCL1337	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1336	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1335	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1334	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL438	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	1
